Customer_ID,Acquisition_Channel,Ad_Spend,Cart_Value,Checkout_Completed,Days_As_Customer
CUS-000583,Instagram,1.25,74.52,True,47
CUS-000584,Google Search,17.71,106.51,True,64
CUS-000585,Instagram,1.21,51.95,False,42
CUS-000586,TikTok,3.86,43.21,True,18
CUS-000587,Instagram,2.29,88.7,True,25
CUS-000588,TikTok,3.71,86.22,True,197
CUS-000589,Google Search,15.62,13.22,True,206
CUS-000590,Instagram,11.3,44.34,True,155
CUS-000591,Google Search,4.21,76.53,True,0
CUS-000592,TikTok,1.62,77.31,True,736
CUS-000593,Instagram,2.37,63.37,True,245
CUS-000594,Instagram,2.35,61.03,True,315
CUS-000595,TikTok,3.32,63.46,True,47
CUS-000596,Google Search,11.45,75.7,False,1333
CUS-000597,Instagram,4.93,46.98,True,282
CUS-000598,Instagram,1.26,16.35,True,199
CUS-000599,TikTok,4.19,78.85,False,236
CUS-000600,Google Search,2.72,127.54,False,69
CUS-000601,Google Search,7.17,64.32,False,109
CUS-000602,Google Search,10.72,61.5,True,81
CUS-000603,Instagram,5.63,79.99,False,290
CUS-000604,Google Search,5.78,51.61,True,30
CUS-000605,Google Search,2.73,80.57,True,169
CUS-000606,TikTok,6.8,72.24,False,80
CUS-000607,TikTok,2.51,64.33,False,386
CUS-000608,Google Search,11.26,104.24,True,215
CUS-000609,Instagram,2.9,56.8,True,730
CUS-000610,Instagram,4.05,5.0,True,204
CUS-000611,Google Search,10.73,100.89,True,798
CUS-000612,Instagram,8.9,50.56,True,8
CUS-000613,TikTok,2.61,50.75,True,435
CUS-000614,TikTok,2.12,47.15,True,318
CUS-000615,Instagram,2.41,89.9,True,71
CUS-000616,Google Search,22.5,126.86,True,163
CUS-000617,Instagram,4.99,106.13,True,387
CUS-000618,TikTok,5.34,31.04,False,118
CUS-000619,Google Search,11.54,99.27,True,117
CUS-000620,Google Search,17.36,61.88,True,311
CUS-000621,Instagram,6.64,99.2,True,332
CUS-000622,TikTok,5.07,40.7,True,42
CUS-000623,TikTok,1.47,64.45,True,50
CUS-000624,Instagram,1.4,33.52,False,115
CUS-000625,TikTok,5.27,46.56,True,241
CUS-000626,Google Search,6.17,105.78,True,87
CUS-000627,Google Search,3.19,71.32,True,167
CUS-000628,Google Search,,122.48,True,37
CUS-000629,Google Search,18.16,132.32,True,30
CUS-000630,TikTok,3.86,55.49,True,23
CUS-000631,TikTok,,49.88,True,106
CUS-000632,TikTok,1.4,38.31,True,110
CUS-000633,Instagram,1.48,85.2,True,198
CUS-000634,Instagram,8.69,125.74,False,79
CUS-000635,Google Search,16.46,54.21,True,222
CUS-000636,TikTok,2.35,66.85,False,137
CUS-000637,TikTok,2.78,,True,82
CUS-000638,TikTok,6.42,53.33,False,908
CUS-000639,Instagram,8.32,68.66,True,38
CUS-000640,Google Search,6.17,97.32,False,9
CUS-000641,TikTok,2.83,62.42,True,145
CUS-000642,Instagram,6.8,87.42,False,61
CUS-000643,Google Search,20.52,111.05,True,10
CUS-000644,TikTok,6.02,70.24,True,1
CUS-000645,TikTok,3.65,36.21,False,18
CUS-000646,Google Search,11.92,63.26,True,27
CUS-000647,Instagram,2.6,74.98,False,20
CUS-000648,Instagram,6.62,66.88,True,6
CUS-000649,Google Search,5.32,129.62,True,339
CUS-000650,Instagram,1.62,44.35,True,71
CUS-000651,Google Search,14.38,98.0,True,56
CUS-000652,Google Search,17.08,44.36,True,209
CUS-000653,Instagram,1.85,115.22,True,109
CUS-000654,Google Search,15.89,27.37,True,115
CUS-000655,Google Search,15.66,81.82,True,246
CUS-000656,TikTok,1.53,60.74,False,176
CUS-000657,Google Search,11.18,87.23,True,55
CUS-000658,Instagram,3.2,66.25,False,25
CUS-000659,Google Search,3.92,110.48,True,71
CUS-000660,Google Search,19.7,84.07,True,91
CUS-000661,Google Search,9.82,56.35,True,27
CUS-000662,TikTok,2.07,66.84,True,448
CUS-000663,TikTok,3.7,14.29,True,177
CUS-000664,Instagram,3.03,37.57,True,338
CUS-000665,Google Search,14.32,82.38,True,167
CUS-000666,Instagram,12.39,44.35,False,10
CUS-000667,TikTok,6.32,58.34,True,7
CUS-000668,TikTok,1.73,60.0,True,162
CUS-000669,Google Search,11.38,112.7,True,299
CUS-000670,Instagram,3.4,92.0,False,499
CUS-000671,Google Search,5.51,45.42,True,131
CUS-000672,Instagram,14.19,96.74,False,223
CUS-000673,Google Search,11.06,105.84,True,45
CUS-000674,Instagram,1.87,49.04,True,180
CUS-000675,Google Search,4.44,29.53,True,27
CUS-000676,Google Search,22.43,58.64,True,283
CUS-000677,Google Search,3.54,156.59,True,28
CUS-000678,Instagram,,71.99,False,36
CUS-000679,Instagram,9.12,28.53,True,150
CUS-000680,TikTok,1.34,80.22,True,371
CUS-000681,Instagram,9.6,101.87,True,13
CUS-000682,Instagram,5.21,68.31,False,251
CUS-000683,Google Search,4.83,87.07,True,35
CUS-000684,Google Search,7.72,72.59,True,17
CUS-000685,Instagram,15.09,107.6,True,129
CUS-000686,TikTok,6.9,33.75,False,504
CUS-000687,Google Search,5.36,110.48,True,30
CUS-000688,TikTok,1.9,69.36,False,54
CUS-000689,TikTok,6.11,61.76,True,111
CUS-000690,Google Search,16.56,108.39,False,66
CUS-000691,Instagram,2.71,87.31,True,115
CUS-000692,TikTok,7.88,9.12,True,50
CUS-000693,TikTok,3.03,53.32,False,200
CUS-000694,Google Search,11.32,21.28,True,1
CUS-000695,TikTok,,71.0,False,647
CUS-000696,Google Search,13.19,110.67,True,194
CUS-000697,Instagram,1.47,40.36,True,162
CUS-000698,Google Search,27.99,96.73,True,183
CUS-000699,Google Search,15.5,58.81,True,277
CUS-000700,Google Search,4.34,47.62,True,3
CUS-000701,Google Search,10.98,127.52,True,117
CUS-000702,Google Search,8.36,71.37,True,398
CUS-000703,Instagram,3.19,118.86,True,456
CUS-000704,Google Search,17.88,151.23,False,23
CUS-000705,Google Search,4.5,192.55,False,206
CUS-000706,TikTok,8.44,45.78,False,48
CUS-000707,Google Search,5.94,18.69,True,5
CUS-000708,Instagram,6.09,68.16,True,48
CUS-000709,Google Search,16.28,74.65,True,264
CUS-000710,Google Search,12.95,107.87,True,25
CUS-000711,Google Search,12.2,126.51,True,495
CUS-000712,Instagram,9.12,96.51,True,34
CUS-000713,Instagram,3.06,103.81,True,131
CUS-000714,TikTok,1.5,66.43,True,30
CUS-000715,Google Search,3.54,98.43,True,75
CUS-000716,Google Search,14.33,83.93,False,83
CUS-000717,Instagram,6.34,58.05,True,65
CUS-000718,TikTok,3.65,53.88,True,114
CUS-000719,TikTok,1.29,68.07,True,231
CUS-000720,TikTok,2.12,54.1,False,29
CUS-000721,Google Search,7.52,138.65,True,44
CUS-000722,TikTok,3.05,30.15,True,118
CUS-000723,Instagram,5.49,37.03,False,276
CUS-000724,TikTok,3.1,17.12,False,295
CUS-000725,TikTok,1.77,12.96,False,236
CUS-000726,TikTok,1.8,69.75,True,272
CUS-000727,Google Search,9.6,61.25,True,185
CUS-000728,Instagram,8.98,50.61,True,236
CUS-000729,Google Search,10.44,146.02,True,396
CUS-000730,Google Search,5.33,110.25,True,173
CUS-000731,Instagram,5.7,76.84,False,47
CUS-000732,Google Search,16.5,29.16,True,120
CUS-000733,Google Search,6.57,74.6,False,132
CUS-000734,Google Search,16.82,64.98,True,36
CUS-000735,Google Search,16.14,71.25,True,235
CUS-000736,Instagram,6.48,46.72,True,23
CUS-000737,Instagram,15.34,63.28,False,54
CUS-000738,TikTok,4.7,70.38,True,785
CUS-000739,Google Search,10.37,78.21,False,235
CUS-000740,TikTok,1.34,91.03,True,25
CUS-000741,TikTok,6.64,57.53,True,20
CUS-000742,Instagram,2.52,33.22,False,6
CUS-000743,Instagram,16.86,112.04,False,111
CUS-000744,Google Search,11.9,63.1,False,120
CUS-000745,Instagram,6.01,45.82,False,37
CUS-000746,Instagram,3.43,17.3,False,35
CUS-000747,Instagram,10.28,110.61,False,133
CUS-000748,Instagram,2.5,8.46,True,184
CUS-000749,Google Search,23.3,60.42,False,145
CUS-000750,Instagram,10.46,44.31,True,502
CUS-000751,Instagram,13.17,9.66,False,297
CUS-000752,Instagram,10.2,43.45,True,213
CUS-000753,Google Search,13.51,48.94,True,52
CUS-000754,TikTok,7.16,5.0,True,35
CUS-000755,Google Search,15.76,174.64,False,525
CUS-000756,Google Search,4.93,54.63,True,6
CUS-000757,Google Search,10.81,103.72,True,286
CUS-000758,Google Search,11.0,8.38,True,68
CUS-000759,TikTok,1.28,82.42,False,184
CUS-000760,TikTok,3.22,43.49,True,168
CUS-000761,Instagram,10.16,76.57,True,345
CUS-000762,Instagram,9.45,68.95,True,11
CUS-000763,TikTok,6.05,53.83,False,39
CUS-000764,Instagram,17.38,92.83,True,69
CUS-000765,Google Search,5.6,122.78,True,86
CUS-000766,TikTok,6.02,36.72,False,340
CUS-000767,Google Search,7.87,92.92,True,563
CUS-000768,Instagram,2.93,74.83,True,1
CUS-000769,Instagram,8.9,30.28,True,606
CUS-000770,TikTok,1.0,,False,235
CUS-000771,TikTok,3.29,66.86,False,21
CUS-000772,Google Search,22.28,71.39,True,38
CUS-000773,Google Search,7.85,113.44,False,180
CUS-000774,Google Search,5.81,94.52,True,216
CUS-000775,Google Search,11.32,94.91,True,60
CUS-000776,TikTok,1.9,37.21,True,32
CUS-000777,TikTok,4.67,82.75,True,288
CUS-000778,TikTok,2.04,55.21,True,22
CUS-000779,Google Search,11.97,118.77,True,43
CUS-000780,Instagram,7.74,92.98,True,270
CUS-000781,Google Search,12.26,47.97,True,618
CUS-000782,TikTok,1.75,28.96,True,56
CUS-000783,Instagram,11.99,61.44,True,223
CUS-000784,Google Search,10.5,85.29,True,15
CUS-000785,Google Search,21.44,48.88,True,72
CUS-000786,Google Search,15.97,170.52,True,218
CUS-000787,Google Search,21.31,84.17,True,95
CUS-000788,TikTok,1.6,62.94,True,151
CUS-000789,TikTok,1.84,54.55,False,116
CUS-000790,TikTok,5.24,49.23,False,482
CUS-000791,TikTok,4.77,54.57,True,91
CUS-000792,Instagram,13.12,98.29,False,48
CUS-000793,Instagram,6.12,91.42,True,181
CUS-000794,Instagram,4.93,41.85,True,161
CUS-000795,Google Search,5.09,71.31,False,8
CUS-000796,Instagram,4.19,87.74,False,37
CUS-000797,Google Search,9.56,111.87,False,219
CUS-000798,TikTok,4.33,31.79,False,16
CUS-000799,Instagram,5.42,68.21,False,4
CUS-000800,TikTok,3.68,49.01,True,131
CUS-000801,Instagram,8.23,73.39,False,87
CUS-000802,Google Search,17.65,105.44,True,56
CUS-000803,Google Search,28.02,121.05,True,279
CUS-000804,Google Search,14.59,12.57,False,9
CUS-000805,TikTok,1.29,36.7,False,3
CUS-000806,Google Search,3.65,121.87,False,190
CUS-000807,Instagram,10.48,61.35,False,235
CUS-000808,Google Search,25.33,115.35,True,39
CUS-000809,Instagram,1.46,60.74,False,87
CUS-000810,Instagram,3.2,68.2,True,127
CUS-000811,Google Search,9.48,76.78,True,498
CUS-000812,TikTok,2.15,51.26,False,173
CUS-000813,TikTok,8.23,39.48,False,332
CUS-000814,Google Search,5.38,89.04,False,31
CUS-000815,Instagram,8.11,58.37,False,2
CUS-000816,Google Search,14.31,109.1,False,17
CUS-000817,Instagram,,92.19,False,24
CUS-000818,Instagram,3.74,72.24,False,146
CUS-000819,TikTok,6.71,50.27,True,80
CUS-000820,Google Search,5.41,52.67,True,530
CUS-000821,TikTok,1.37,37.98,False,14
CUS-000822,Google Search,20.94,73.78,False,5
CUS-000823,Google Search,10.37,66.05,True,342
CUS-000824,Google Search,5.27,88.88,False,114
CUS-000825,Google Search,18.74,100.06,False,226
CUS-000826,Google Search,11.38,107.77,True,975
CUS-000827,TikTok,1.82,85.05,True,34
CUS-000828,Instagram,12.4,65.61,False,156
CUS-000829,Google Search,3.77,101.75,True,167
CUS-000830,Google Search,7.74,73.84,False,207
CUS-000831,Instagram,5.77,120.41,False,259
CUS-000832,Google Search,2.52,144.93,False,773
CUS-000833,Google Search,11.23,68.86,True,356
CUS-000834,TikTok,6.23,65.09,True,0
CUS-000835,TikTok,1.79,71.46,True,339
CUS-000836,Google Search,13.41,79.43,False,127
CUS-000837,Instagram,3.3,72.49,True,310
CUS-000838,Instagram,6.12,,False,101
CUS-000839,TikTok,3.31,22.64,True,4
CUS-000840,Google Search,8.64,95.42,True,39
CUS-000841,TikTok,8.73,96.22,True,564
CUS-000842,Google Search,8.27,5.0,False,36
CUS-000843,Instagram,8.85,46.18,False,152
CUS-000844,Google Search,,53.22,True,529
CUS-000845,TikTok,4.92,90.21,True,293
CUS-000846,Instagram,9.85,64.8,True,167
CUS-000847,Google Search,11.25,152.72,True,101
CUS-000848,Instagram,3.43,17.89,True,353
CUS-000849,Google Search,7.31,130.74,True,52
CUS-000850,TikTok,3.58,39.62,True,174
CUS-000851,Instagram,2.53,11.83,True,75
CUS-000852,TikTok,1.22,43.04,True,16
CUS-000853,TikTok,0.67,49.32,False,252
CUS-000854,Instagram,8.22,65.43,False,281
CUS-000855,TikTok,1.7,42.27,True,31
CUS-000856,Google Search,22.62,48.43,True,68
CUS-000857,Google Search,5.35,104.75,True,34
CUS-000858,Google Search,16.86,60.11,True,339
CUS-000859,Google Search,16.95,44.09,True,1224
CUS-000860,Google Search,9.03,117.14,False,31
CUS-000861,Instagram,6.56,108.61,False,188
CUS-000862,Google Search,16.92,112.91,True,78
CUS-000863,Google Search,10.27,100.54,True,199
CUS-000864,Instagram,3.88,103.55,False,163
CUS-000865,Google Search,12.83,57.93,True,284
CUS-000866,Instagram,11.09,9.23,False,59
CUS-000867,Instagram,7.01,54.43,False,243
CUS-000868,Instagram,4.93,29.85,True,9
CUS-000869,Instagram,9.16,84.58,True,208
CUS-000870,TikTok,1.05,66.92,True,90
CUS-000871,Google Search,13.27,83.15,True,23
CUS-000872,TikTok,1.46,16.26,False,99
CUS-000873,TikTok,0.55,57.87,True,52
CUS-000874,TikTok,3.49,59.25,False,111
CUS-000875,TikTok,0.99,58.44,True,404
CUS-000876,TikTok,5.03,24.55,False,71
CUS-000877,TikTok,7.84,40.42,False,136
CUS-000878,TikTok,0.44,,True,317
CUS-000879,Google Search,23.07,51.94,True,57
CUS-000880,Google Search,17.78,52.09,True,224
CUS-000881,Instagram,9.29,78.97,True,348
CUS-000882,TikTok,2.2,37.86,True,6
CUS-000883,Google Search,16.36,63.53,True,335
CUS-000884,TikTok,2.75,51.51,False,156
CUS-000885,Instagram,6.26,74.8,True,106
CUS-000886,Google Search,3.23,78.9,True,236
CUS-000887,Instagram,6.27,96.41,True,181
CUS-000888,Google Search,19.34,51.78,True,156
CUS-000889,Google Search,18.27,35.9,False,329
CUS-000890,Google Search,16.0,68.66,True,305
CUS-000891,Google Search,10.73,94.15,False,215
CUS-000892,Instagram,6.1,98.81,True,260
CUS-000893,Instagram,6.76,53.2,False,0
CUS-000894,Instagram,3.42,70.19,True,126
CUS-000895,Instagram,6.5,88.73,False,44
CUS-000896,Google Search,5.97,87.65,False,27
CUS-000897,TikTok,,56.71,False,5
CUS-000898,Instagram,1.36,95.24,True,272
CUS-000899,Instagram,6.42,88.78,True,31
CUS-000900,Google Search,13.87,24.37,True,293
CUS-000901,Google Search,17.5,164.72,False,200
CUS-000902,Google Search,3.5,105.99,True,190
CUS-000903,Google Search,4.91,160.7,True,34
CUS-000904,Instagram,12.1,35.24,False,289
CUS-000905,TikTok,0.78,50.73,True,224
CUS-000906,Instagram,3.16,,False,22
CUS-000907,Google Search,20.41,5.0,True,285
CUS-000908,Instagram,11.44,84.48,True,838
CUS-000909,Instagram,12.68,48.78,True,128
CUS-000910,TikTok,2.8,80.76,True,47
CUS-000911,Instagram,1.95,96.87,False,184
CUS-000912,TikTok,0.8,38.24,True,35
CUS-000913,Google Search,2.82,84.59,True,878
CUS-000914,Google Search,17.44,115.21,False,157
CUS-000915,Instagram,6.39,57.67,True,162
CUS-000916,TikTok,3.28,21.48,True,625
CUS-000917,TikTok,5.95,73.18,False,20
CUS-000918,Instagram,13.63,130.39,True,171
CUS-000919,Google Search,2.83,94.83,True,174
CUS-000920,Google Search,5.91,97.04,True,415
CUS-000921,Google Search,28.23,105.33,True,55
CUS-000922,Google Search,18.96,54.79,False,230
CUS-000923,TikTok,0.63,28.12,False,137
CUS-000924,Instagram,1.95,55.34,True,584
CUS-000925,TikTok,3.05,5.0,True,143
CUS-000926,Google Search,16.05,106.12,False,53
CUS-000927,TikTok,3.95,73.73,False,5
CUS-000928,Instagram,3.98,73.89,False,258
CUS-000929,Google Search,9.19,80.14,False,8
CUS-000930,TikTok,3.32,,True,105
CUS-000931,TikTok,0.99,56.35,False,157
CUS-000932,TikTok,4.38,62.11,False,478
CUS-000933,Google Search,24.77,127.55,True,74
CUS-000934,Google Search,3.64,58.24,False,38
CUS-000935,TikTok,4.22,58.18,True,125
CUS-000936,TikTok,3.39,26.01,True,14
CUS-000937,Google Search,11.6,109.54,False,354
CUS-000938,TikTok,2.76,40.89,True,241
CUS-000939,TikTok,1.98,94.81,False,24
CUS-000940,Google Search,17.57,128.3,True,386
CUS-000941,Google Search,23.45,92.07,False,85
CUS-000942,TikTok,0.47,45.17,False,7
CUS-000943,Google Search,8.2,134.96,True,15
CUS-000944,Instagram,6.68,18.5,True,51
CUS-000945,Google Search,23.68,95.22,True,824
CUS-000946,TikTok,3.38,30.13,True,191
CUS-000947,Google Search,5.79,123.33,True,365
CUS-000948,TikTok,1.33,78.32,True,180
CUS-000949,Google Search,6.67,77.32,True,435
CUS-000950,Instagram,10.08,67.59,False,184
CUS-000951,Instagram,6.94,51.44,True,306
CUS-000952,TikTok,2.9,21.54,False,30
CUS-000953,Google Search,16.64,65.43,True,185
CUS-000954,Google Search,8.84,94.19,True,270
CUS-000955,TikTok,5.91,49.33,False,74
CUS-000956,TikTok,1.24,46.98,True,43
CUS-000957,Instagram,3.49,110.86,True,34
CUS-000958,Google Search,10.18,20.12,True,0
CUS-000959,Instagram,9.46,67.23,True,13
CUS-000960,Google Search,18.61,114.25,False,69
CUS-000961,Instagram,3.84,98.54,False,328
CUS-000962,Google Search,12.01,110.07,True,440
CUS-000963,TikTok,1.58,47.15,False,74
CUS-000964,Instagram,3.98,78.43,True,558
CUS-000965,TikTok,1.12,81.29,True,30
CUS-000966,Instagram,1.81,104.9,False,14
CUS-000967,Instagram,2.39,116.78,True,112
CUS-000968,Google Search,8.66,52.0,False,176
CUS-000969,Instagram,2.76,75.39,True,204
CUS-000970,Google Search,2.79,44.65,False,111
CUS-000971,Instagram,5.97,63.94,True,96
CUS-000972,Google Search,5.07,14.46,True,8
CUS-000973,TikTok,2.38,41.43,True,351
CUS-000974,Google Search,15.64,107.47,True,27
CUS-000975,TikTok,1.36,47.68,False,8
CUS-000976,Instagram,3.75,66.19,True,344
CUS-000977,Google Search,8.01,78.7,False,201
CUS-000978,Instagram,6.05,66.04,False,850
CUS-000979,Instagram,1.86,115.28,False,11
CUS-000980,Google Search,4.44,43.26,True,958
CUS-000981,Google Search,17.44,82.54,True,122
CUS-000982,Google Search,15.7,107.66,True,660
CUS-000983,Google Search,7.72,98.05,False,16
CUS-000984,Google Search,9.53,101.84,False,294
CUS-000985,Google Search,20.23,90.07,True,48
CUS-000986,Instagram,9.99,34.34,False,18
CUS-000987,Google Search,7.65,129.78,True,101
CUS-000988,Google Search,19.54,111.98,False,666
CUS-000989,Google Search,11.28,60.11,True,41
CUS-000990,Instagram,7.23,81.85,True,90
CUS-000991,TikTok,1.64,79.11,False,193
CUS-000992,Google Search,17.74,136.57,True,37
CUS-000993,Google Search,,51.55,True,57
CUS-000994,TikTok,2.19,76.7,False,133
CUS-000995,Instagram,8.94,33.33,False,340
CUS-000996,Google Search,18.36,70.58,True,100
CUS-000997,Instagram,4.81,41.71,False,99
CUS-000998,Google Search,11.07,63.24,True,132
CUS-000999,Google Search,17.78,61.1,False,305
CUS-001000,TikTok,1.43,48.26,True,713
CUS-001001,Google Search,8.54,104.06,True,24
CUS-001002,Instagram,,,True,84
CUS-001003,Google Search,17.77,153.73,True,91
CUS-001004,Google Search,25.53,76.92,False,705
CUS-001005,Google Search,,94.88,True,294
CUS-001006,Google Search,14.67,96.52,True,164
CUS-001007,Instagram,5.27,70.92,True,107
CUS-001008,Google Search,14.22,57.44,True,219
CUS-001009,Google Search,20.53,103.97,False,147
CUS-001010,Google Search,14.76,64.36,False,993
CUS-001011,Instagram,5.74,50.56,False,166
CUS-001012,TikTok,4.27,72.82,False,28
CUS-001013,Instagram,6.75,20.11,False,362
CUS-001014,Instagram,3.32,93.54,True,665
CUS-001015,Google Search,28.25,115.46,True,82
CUS-001016,TikTok,2.2,60.58,True,3
CUS-001017,Instagram,9.54,61.44,False,190
CUS-001018,TikTok,3.39,46.03,True,97
CUS-001019,Instagram,11.28,67.43,True,120
CUS-001020,Google Search,21.57,53.35,True,38
CUS-001021,TikTok,1.07,5.0,False,158
CUS-001022,TikTok,2.93,8.8,False,134
CUS-001023,Instagram,16.17,83.57,True,560
CUS-001024,TikTok,4.09,32.43,True,53
CUS-001025,Instagram,3.3,75.03,True,12
CUS-001026,Instagram,2.57,111.44,False,379
CUS-001027,TikTok,2.7,6.64,True,52
CUS-001028,Google Search,17.89,85.68,True,115
CUS-001029,Instagram,5.47,51.97,False,22
CUS-001030,Instagram,9.85,61.9,True,4
CUS-001031,Google Search,5.48,54.88,True,18
CUS-001032,Google Search,20.55,81.59,False,6
CUS-001033,Google Search,5.1,81.0,True,181
CUS-001034,Google Search,26.48,92.5,True,47
CUS-001035,Instagram,10.87,,False,415
CUS-001036,Instagram,7.83,55.34,False,237
CUS-001037,Instagram,14.5,50.4,True,23
CUS-001038,Instagram,9.83,9.9,True,301
CUS-001039,Google Search,12.32,34.04,True,157
CUS-001040,Google Search,11.77,49.24,True,91
CUS-001041,TikTok,3.57,51.35,True,54
CUS-001042,TikTok,0.99,59.48,True,249
CUS-001043,Instagram,3.65,62.33,True,312
CUS-001044,Instagram,7.64,41.87,True,107
CUS-001045,TikTok,6.46,47.28,True,472
CUS-001046,TikTok,4.14,92.53,False,9
CUS-001047,Google Search,11.44,,True,57
CUS-001048,Instagram,1.46,44.53,True,299
CUS-001049,Instagram,8.78,115.42,True,127
CUS-001050,Google Search,14.82,86.66,True,1
CUS-001051,Google Search,28.81,47.13,True,232
CUS-001052,Instagram,8.07,72.92,True,113
CUS-001053,Google Search,3.85,57.59,True,77
CUS-001054,Google Search,10.04,125.56,True,183
CUS-001055,TikTok,6.21,34.84,True,14
CUS-001056,Instagram,7.18,64.07,True,30
CUS-001057,Instagram,2.92,96.68,True,385
CUS-001058,Instagram,2.83,74.5,False,220
CUS-001059,TikTok,2.97,55.49,False,503
CUS-001060,Google Search,4.8,95.61,True,216
CUS-001061,Instagram,,79.13,False,11
CUS-001062,Instagram,7.97,71.01,False,101
CUS-001063,TikTok,2.22,,True,197
CUS-001064,TikTok,3.48,52.29,True,306
CUS-001065,Google Search,10.27,133.44,False,42
CUS-001066,Instagram,10.36,57.35,False,25
CUS-001067,Instagram,7.55,56.46,True,58
CUS-001068,TikTok,3.92,,False,88
CUS-001069,Instagram,3.76,52.49,False,186
CUS-001070,Google Search,4.11,24.22,True,122
CUS-001071,Google Search,4.84,67.57,True,24
CUS-001072,TikTok,4.18,32.88,False,66
CUS-001073,Google Search,9.6,103.47,True,159
CUS-001074,TikTok,4.83,66.36,True,180
CUS-001075,TikTok,4.84,80.74,True,1068
CUS-001076,Instagram,3.87,79.44,True,193
