Customer_ID,Acquisition_Channel,Ad_Spend,Cart_Value,Checkout_Completed,Days_As_Customer,LTV_Estimate
CUS-000499,Google Search,11.31,106.31,True,116,174.82
CUS-000500,Google Search,10.44,33.94,True,161,64.3
CUS-000501,TikTok,4.43,56.29,True,61,75.37
CUS-000502,Google Search,15.27,80.08,True,106,127.24
CUS-000503,Google Search,14.57,88.44,False,43,0.0
CUS-000504,Instagram,1.32,5.0,True,17,5.47
CUS-000505,Instagram,5.83,34.41,True,30,40.14
CUS-000506,Google Search,9.15,51.21,False,42,0.0
CUS-000507,TikTok,1.47,51.41,True,61,68.83
CUS-000508,Instagram,6.81,79.94,True,5,82.16
CUS-000509,Instagram,5.27,102.45,True,170,199.21
CUS-000510,Instagram,7.37,50.39,True,9,52.91
CUS-000511,Instagram,5.36,71.14,False,150,0.0
CUS-000512,Google Search,8.1,38.19,False,192,0.0
CUS-000513,Instagram,6.25,62.74,True,101,97.94
CUS-000514,TikTok,1.11,78.29,True,23,88.29
CUS-000515,Instagram,8.97,30.05,True,182,60.43
CUS-000516,Google Search,4.32,57.44,False,108,0.0
CUS-000517,Google Search,8.82,62.77,True,193,130.07
CUS-000518,TikTok,1.11,5.0,False,531,0.0
CUS-000519,Google Search,8.54,,False,437,0.0
CUS-000520,Google Search,29.54,98.32,False,377,0.0
CUS-000521,Google Search,9.3,89.15,True,209,192.66
CUS-000522,Instagram,1.79,54.85,False,46,0.0
CUS-000523,Instagram,4.68,27.22,False,68,0.0
CUS-000524,Google Search,10.57,98.73,False,178,0.0
CUS-000525,TikTok,7.09,40.96,True,188,83.74
CUS-000526,Google Search,24.44,110.89,False,39,0.0
CUS-000527,TikTok,1.47,44.85,True,270,112.12
CUS-000528,TikTok,4.21,52.71,False,223,0.0
CUS-000529,Instagram,3.02,84.03,True,293,220.81
CUS-000530,Google Search,23.37,88.31,False,189,0.0
CUS-000531,Google Search,12.92,85.56,False,235,0.0
CUS-000532,Instagram,2.93,33.11,True,86,48.93
CUS-000533,TikTok,2.73,30.24,False,1,0.0
CUS-000534,TikTok,1.9,39.86,True,185,80.83
CUS-000535,Google Search,11.08,152.46,True,30,177.87
CUS-000536,Instagram,8.17,75.33,True,512,289.6
CUS-000537,TikTok,6.3,18.39,False,605,0.0
CUS-000538,TikTok,3.49,30.71,False,140,0.0
CUS-000539,Instagram,13.88,77.09,True,86,113.92
CUS-000540,TikTok,2.05,75.57,True,297,200.26
CUS-000541,Instagram,4.34,43.88,False,115,0.0
CUS-000542,Google Search,17.35,74.7,True,16,81.34
CUS-000543,Google Search,13.21,,True,187,
CUS-000544,TikTok,3.99,118.02,True,33,139.66
CUS-000545,TikTok,3.17,63.56,True,74,89.69
CUS-000546,TikTok,2.39,73.46,False,208,0.0
CUS-000547,Google Search,5.63,6.82,False,56,0.0
CUS-000548,Google Search,17.7,88.42,True,105,140.0
CUS-000549,Instagram,14.53,135.36,False,292,0.0
CUS-000550,Google Search,20.31,99.53,False,1043,0.0
CUS-000551,Instagram,,31.85,True,49,40.52
CUS-000552,Google Search,7.22,116.76,True,299,310.71
CUS-000553,Instagram,8.94,83.77,False,24,0.0
CUS-000554,TikTok,1.86,35.25,True,240,82.25
CUS-000555,Google Search,3.01,75.04,True,169,145.49
CUS-000556,Google Search,5.99,45.13,False,159,0.0
CUS-000557,TikTok,2.96,32.02,False,99,0.0
CUS-000558,Google Search,16.99,48.95,False,134,0.0
CUS-000559,Google Search,16.72,97.56,True,495,365.85
CUS-000560,Google Search,14.81,94.49,False,56,0.0
CUS-000561,Instagram,2.42,21.98,False,112,0.0
CUS-000562,Instagram,15.44,30.1,True,343,87.46
CUS-000563,Google Search,14.03,118.54,False,162,0.0
CUS-000564,TikTok,0.86,61.77,False,13,0.0
CUS-000565,Instagram,4.17,85.92,False,415,0.0
CUS-000566,Instagram,2.91,59.8,False,64,0.0
CUS-000567,Google Search,5.4,,True,701,
CUS-000568,Instagram,9.3,86.72,True,8,90.57
CUS-000569,TikTok,0.46,60.17,True,659,280.46
CUS-000570,Instagram,10.41,8.89,True,71,12.4
CUS-000571,Instagram,5.28,64.81,False,128,0.0
CUS-000572,Google Search,3.85,109.62,True,485,404.98
CUS-000573,Instagram,8.15,126.01,True,68,173.61
CUS-000574,Instagram,3.59,90.86,False,536,0.0
CUS-000575,TikTok,4.56,76.02,False,119,0.0
CUS-000576,Google Search,17.62,21.02,False,116,0.0
CUS-000577,Instagram,7.23,37.78,False,55,0.0
CUS-000578,TikTok,3.52,76.87,True,290,200.72
CUS-000579,Instagram,2.76,75.14,False,19,0.0
CUS-000580,TikTok,6.22,30.61,True,52,39.45
CUS-000581,Instagram,14.95,73.02,False,236,0.0
CUS-000582,Instagram,4.24,105.07,True,423,351.98
CUS-000583,Instagram,1.25,74.52,True,47,93.98
CUS-000584,Google Search,17.71,106.51,True,64,144.38
CUS-000585,Instagram,1.21,51.95,False,42,0.0
CUS-000586,TikTok,3.86,43.21,True,18,47.53
CUS-000587,Instagram,2.29,88.7,True,25,101.02
CUS-000588,TikTok,3.71,86.22,True,197,180.58
CUS-000589,Google Search,15.62,13.22,True,206,28.35
CUS-000590,Instagram,11.3,44.34,True,155,82.52
CUS-000591,Google Search,4.21,76.53,True,0,76.53
CUS-000592,TikTok,1.62,77.31,True,736,393.42
CUS-000593,Instagram,2.37,63.37,True,245,149.62
CUS-000594,Instagram,2.35,61.03,True,315,167.83
CUS-000595,TikTok,3.32,63.46,True,47,80.03
CUS-000596,Google Search,11.45,75.7,False,1333,0.0
CUS-000597,Instagram,4.93,46.98,True,282,120.58
CUS-000598,Instagram,1.26,16.35,True,199,34.43
CUS-000599,TikTok,4.19,78.85,False,236,0.0
CUS-000600,Google Search,2.72,127.54,False,69,0.0
CUS-000601,Google Search,7.17,64.32,False,109,0.0
CUS-000602,Google Search,10.72,61.5,True,81,89.18
CUS-000603,Instagram,5.63,79.99,False,290,0.0
CUS-000604,Google Search,5.78,51.61,True,30,60.21
CUS-000605,Google Search,2.73,80.57,True,169,156.22
CUS-000606,TikTok,6.8,72.24,False,80,0.0
CUS-000607,TikTok,2.51,64.33,False,386,0.0
CUS-000608,Google Search,11.26,104.24,True,215,228.75
CUS-000609,Instagram,2.9,56.8,True,730,287.16
CUS-000610,Instagram,4.05,5.0,True,204,10.67
CUS-000611,Google Search,10.73,100.89,True,798,548.17
CUS-000612,Instagram,8.9,50.56,True,8,52.81
CUS-000613,TikTok,2.61,50.75,True,435,173.4
CUS-000614,TikTok,2.12,47.15,True,318,130.45
CUS-000615,Instagram,2.41,89.9,True,71,125.36
CUS-000616,Google Search,22.5,126.86,True,163,241.74
CUS-000617,Instagram,4.99,106.13,True,387,334.31
CUS-000618,TikTok,5.34,31.04,False,118,0.0
CUS-000619,Google Search,11.54,99.27,True,117,163.8
CUS-000620,Google Search,17.36,61.88,True,311,168.79
CUS-000621,Instagram,6.64,99.2,True,332,282.17
CUS-000622,TikTok,5.07,40.7,True,42,50.2
CUS-000623,TikTok,1.47,64.45,True,50,82.35
CUS-000624,Instagram,1.4,33.52,False,115,0.0
CUS-000625,TikTok,5.27,46.56,True,241,108.9
CUS-000626,Google Search,6.17,105.78,True,87,156.91
CUS-000627,Google Search,3.19,71.32,True,167,137.49
CUS-000628,Google Search,,122.48,True,37,147.66
CUS-000629,Google Search,18.16,132.32,True,30,154.37
CUS-000630,TikTok,3.86,55.49,True,23,62.58
CUS-000631,TikTok,,49.88,True,106,79.25
CUS-000632,TikTok,1.4,38.31,True,110,61.72
CUS-000633,Instagram,1.48,85.2,True,198,178.92
CUS-000634,Instagram,8.69,125.74,False,79,0.0
CUS-000635,Google Search,16.46,54.21,True,222,121.07
CUS-000636,TikTok,2.35,66.85,False,137,0.0
CUS-000637,TikTok,2.78,,True,82,
CUS-000638,TikTok,6.42,53.33,False,908,0.0
CUS-000639,Instagram,8.32,68.66,True,38,83.15
CUS-000640,Google Search,6.17,97.32,False,9,0.0
CUS-000641,TikTok,2.83,62.42,True,145,112.7
CUS-000642,Instagram,6.8,87.42,False,61,0.0
CUS-000643,Google Search,20.52,111.05,True,10,117.22
CUS-000644,TikTok,6.02,70.24,True,1,70.63
CUS-000645,TikTok,3.65,36.21,False,18,0.0
CUS-000646,Google Search,11.92,63.26,True,27,72.75
CUS-000647,Instagram,2.6,74.98,False,20,0.0
CUS-000648,Instagram,6.62,66.88,True,6,69.11
CUS-000649,Google Search,5.32,129.62,True,339,373.74
CUS-000650,Instagram,1.62,44.35,True,71,61.84
CUS-000651,Google Search,14.38,98.0,True,56,128.49
CUS-000652,Google Search,17.08,44.36,True,209,95.87
CUS-000653,Instagram,1.85,115.22,True,109,184.99
CUS-000654,Google Search,15.89,27.37,True,115,44.86
CUS-000655,Google Search,15.66,81.82,True,246,193.64
CUS-000656,TikTok,1.53,60.74,False,176,0.0
CUS-000657,Google Search,11.18,87.23,True,55,113.88
CUS-000658,Instagram,3.2,66.25,False,25,0.0
CUS-000659,Google Search,3.92,110.48,True,71,154.06
CUS-000660,Google Search,19.7,84.07,True,91,126.57
CUS-000661,Google Search,9.82,56.35,True,27,64.8
CUS-000662,TikTok,2.07,66.84,True,448,233.2
CUS-000663,TikTok,3.7,14.29,True,177,28.34
CUS-000664,Instagram,3.03,37.57,True,338,108.12
CUS-000665,Google Search,14.32,82.38,True,167,158.81
CUS-000666,Instagram,12.39,44.35,False,10,0.0
CUS-000667,TikTok,6.32,58.34,True,7,60.61
CUS-000668,TikTok,1.73,60.0,True,162,114.0
CUS-000669,Google Search,11.38,112.7,True,299,299.91
CUS-000670,Instagram,3.4,92.0,False,499,0.0
CUS-000671,Google Search,5.51,45.42,True,131,78.48
CUS-000672,Instagram,14.19,96.74,False,223,0.0
CUS-000673,Google Search,11.06,105.84,True,45,132.3
CUS-000674,Instagram,1.87,49.04,True,180,98.08
CUS-000675,Google Search,4.44,29.53,True,27,33.96
CUS-000676,Google Search,22.43,58.64,True,283,150.84
CUS-000677,Google Search,3.54,156.59,True,28,180.95
CUS-000678,Instagram,,71.99,False,36,0.0
CUS-000679,Instagram,9.12,28.53,True,150,52.31
CUS-000680,TikTok,1.34,80.22,True,371,245.56
CUS-000681,Instagram,9.6,101.87,True,13,109.23
CUS-000682,Instagram,5.21,68.31,False,251,0.0
CUS-000683,Google Search,4.83,87.07,True,35,104.0
CUS-000684,Google Search,7.72,72.59,True,17,79.45
CUS-000685,Instagram,15.09,107.6,True,129,184.71
CUS-000686,TikTok,6.9,33.75,False,504,0.0
CUS-000687,Google Search,5.36,110.48,True,30,128.89
CUS-000688,TikTok,1.9,69.36,False,54,0.0
CUS-000689,TikTok,6.11,61.76,True,111,99.85
CUS-000690,Google Search,16.56,108.39,False,66,0.0
CUS-000691,Instagram,2.71,87.31,True,115,143.09
CUS-000692,TikTok,7.88,9.12,True,50,11.65
CUS-000693,TikTok,3.03,53.32,False,200,0.0
CUS-000694,Google Search,11.32,21.28,True,1,21.4
CUS-000695,TikTok,,71.0,False,647,0.0
CUS-000696,Google Search,13.19,110.67,True,194,229.95
CUS-000697,Instagram,1.47,40.36,True,162,76.68
CUS-000698,Google Search,27.99,96.73,True,183,195.07
CUS-000699,Google Search,15.5,58.81,True,277,149.31
CUS-000700,Google Search,4.34,47.62,True,3,48.41
CUS-000701,Google Search,10.98,127.52,True,117,210.41
CUS-000702,Google Search,8.36,71.37,True,398,229.18
CUS-000703,Instagram,3.19,118.86,True,456,419.97
CUS-000704,Google Search,17.88,151.23,False,23,0.0
CUS-000705,Google Search,4.5,192.55,False,206,0.0
CUS-000706,TikTok,8.44,45.78,False,48,0.0
CUS-000707,Google Search,5.94,18.69,True,5,19.21
CUS-000708,Instagram,6.09,68.16,True,48,86.34
CUS-000709,Google Search,16.28,74.65,True,264,184.14
CUS-000710,Google Search,12.95,107.87,True,25,122.85
CUS-000711,Google Search,12.2,126.51,True,495,474.41
CUS-000712,Instagram,9.12,96.51,True,34,114.74
CUS-000713,Instagram,3.06,103.81,True,131,179.36
CUS-000714,TikTok,1.5,66.43,True,30,77.5
CUS-000715,Google Search,3.54,98.43,True,75,139.44
CUS-000716,Google Search,14.33,83.93,False,83,0.0
CUS-000717,Instagram,6.34,58.05,True,65,79.01
CUS-000718,TikTok,3.65,53.88,True,114,88.0
CUS-000719,TikTok,1.29,68.07,True,231,155.43
CUS-000720,TikTok,2.12,54.1,False,29,0.0
CUS-000721,Google Search,7.52,138.65,True,44,172.54
CUS-000722,TikTok,3.05,30.15,True,118,49.91
CUS-000723,Instagram,5.49,37.03,False,276,0.0
CUS-000724,TikTok,3.1,17.12,False,295,0.0
CUS-000725,TikTok,1.77,12.96,False,236,0.0
CUS-000726,TikTok,1.8,69.75,True,272,175.15
CUS-000727,Google Search,9.6,61.25,True,185,124.2
CUS-000728,Instagram,8.98,50.61,True,236,116.97
CUS-000729,Google Search,10.44,146.02,True,396,467.26
CUS-000730,Google Search,5.33,110.25,True,173,216.21
CUS-000731,Instagram,5.7,76.84,False,47,0.0
CUS-000732,Google Search,16.5,29.16,True,120,48.6
CUS-000733,Google Search,6.57,74.6,False,132,0.0
CUS-000734,Google Search,16.82,64.98,True,36,77.98
CUS-000735,Google Search,16.14,71.25,True,235,164.27
CUS-000736,Instagram,6.48,46.72,True,23,52.69
CUS-000737,Instagram,15.34,63.28,False,54,0.0
CUS-000738,TikTok,4.7,70.38,True,785,377.31
CUS-000739,Google Search,10.37,78.21,False,235,0.0
CUS-000740,TikTok,1.34,91.03,True,25,103.67
CUS-000741,TikTok,6.64,57.53,True,20,63.92
CUS-000742,Instagram,2.52,33.22,False,6,0.0
CUS-000743,Instagram,16.86,112.04,False,111,0.0
CUS-000744,Google Search,11.9,63.1,False,120,0.0
CUS-000745,Instagram,6.01,45.82,False,37,0.0
CUS-000746,Instagram,3.43,17.3,False,35,0.0
CUS-000747,Instagram,10.28,110.61,False,133,0.0
CUS-000748,Instagram,2.5,8.46,True,184,17.11
CUS-000749,Google Search,23.3,60.42,False,145,0.0
CUS-000750,Instagram,10.46,44.31,True,502,167.89
CUS-000751,Instagram,13.17,9.66,False,297,0.0
CUS-000752,Instagram,10.2,43.45,True,213,94.87
CUS-000753,Google Search,13.51,48.94,True,52,63.08
CUS-000754,TikTok,7.16,5.0,True,35,5.97
CUS-000755,Google Search,15.76,174.64,False,525,0.0
CUS-000756,Google Search,4.93,54.63,True,6,56.45
CUS-000757,Google Search,10.81,103.72,True,286,268.52
CUS-000758,Google Search,11.0,8.38,True,68,11.55
CUS-000759,TikTok,1.28,82.42,False,184,0.0
CUS-000760,TikTok,3.22,43.49,True,168,84.08
CUS-000761,Instagram,10.16,76.57,True,345,223.33
CUS-000762,Instagram,9.45,68.95,True,11,73.16
CUS-000763,TikTok,6.05,53.83,False,39,0.0
CUS-000764,Instagram,17.38,92.83,True,69,128.41
CUS-000765,Google Search,5.6,122.78,True,86,181.44
CUS-000766,TikTok,6.02,36.72,False,340,0.0
CUS-000767,Google Search,7.87,92.92,True,563,383.55
CUS-000768,Instagram,2.93,74.83,True,1,75.25
CUS-000769,Instagram,8.9,30.28,True,606,132.22
CUS-000770,TikTok,1.0,,False,235,0.0
CUS-000771,TikTok,3.29,66.86,False,21,0.0
CUS-000772,Google Search,22.28,71.39,True,38,86.46
CUS-000773,Google Search,7.85,113.44,False,180,0.0
CUS-000774,Google Search,5.81,94.52,True,216,207.94
CUS-000775,Google Search,11.32,94.91,True,60,126.55
CUS-000776,TikTok,1.9,37.21,True,32,43.83
CUS-000777,TikTok,4.67,82.75,True,288,215.15
CUS-000778,TikTok,2.04,55.21,True,22,61.96
CUS-000779,Google Search,11.97,118.77,True,43,147.14
CUS-000780,Instagram,7.74,92.98,True,270,232.45
CUS-000781,Google Search,12.26,47.97,True,618,212.67
CUS-000782,TikTok,1.75,28.96,True,56,37.97
CUS-000783,Instagram,11.99,61.44,True,223,137.56
CUS-000784,Google Search,10.5,85.29,True,15,92.4
CUS-000785,Google Search,21.44,48.88,True,72,68.43
CUS-000786,Google Search,15.97,170.52,True,218,377.04
CUS-000787,Google Search,21.31,84.17,True,95,128.59
CUS-000788,TikTok,1.6,62.94,True,151,115.74
CUS-000789,TikTok,1.84,54.55,False,116,0.0
CUS-000790,TikTok,5.24,49.23,False,482,0.0
CUS-000791,TikTok,4.77,54.57,True,91,82.16
CUS-000792,Instagram,13.12,98.29,False,48,0.0
CUS-000793,Instagram,6.12,91.42,True,181,183.35
CUS-000794,Instagram,4.93,41.85,True,161,79.28
CUS-000795,Google Search,5.09,71.31,False,8,0.0
CUS-000796,Instagram,4.19,87.74,False,37,0.0
CUS-000797,Google Search,9.56,111.87,False,219,0.0
CUS-000798,TikTok,4.33,31.79,False,16,0.0
CUS-000799,Instagram,5.42,68.21,False,4,0.0
CUS-000800,TikTok,3.68,49.01,True,131,84.68
CUS-000801,Instagram,8.23,73.39,False,87,0.0
CUS-000802,Google Search,17.65,105.44,True,56,138.24
CUS-000803,Google Search,28.02,121.05,True,279,308.68
CUS-000804,Google Search,14.59,12.57,False,9,0.0
CUS-000805,TikTok,1.29,36.7,False,3,0.0
CUS-000806,Google Search,3.65,121.87,False,190,0.0
CUS-000807,Instagram,10.48,61.35,False,235,0.0
CUS-000808,Google Search,25.33,115.35,True,39,140.34
CUS-000809,Instagram,1.46,60.74,False,87,0.0
CUS-000810,Instagram,3.2,68.2,True,127,116.32
CUS-000811,Google Search,9.48,76.78,True,498,289.2
CUS-000812,TikTok,2.15,51.26,False,173,0.0
CUS-000813,TikTok,8.23,39.48,False,332,0.0
CUS-000814,Google Search,5.38,89.04,False,31,0.0
CUS-000815,Instagram,8.11,58.37,False,2,0.0
CUS-000816,Google Search,14.31,109.1,False,17,0.0
CUS-000817,Instagram,,92.19,False,24,0.0
CUS-000818,Instagram,3.74,72.24,False,146,0.0
CUS-000819,TikTok,6.71,50.27,True,80,72.61
CUS-000820,Google Search,5.41,52.67,True,530,207.75
CUS-000821,TikTok,1.37,37.98,False,14,0.0
CUS-000822,Google Search,20.94,73.78,False,5,0.0
CUS-000823,Google Search,10.37,66.05,True,342,191.54
CUS-000824,Google Search,5.27,88.88,False,114,0.0
CUS-000825,Google Search,18.74,100.06,False,226,0.0
CUS-000826,Google Search,11.38,107.77,True,975,691.52
CUS-000827,TikTok,1.82,85.05,True,34,101.12
CUS-000828,Instagram,12.4,65.61,False,156,0.0
CUS-000829,Google Search,3.77,101.75,True,167,196.15
CUS-000830,Google Search,7.74,73.84,False,207,0.0
CUS-000831,Instagram,5.77,120.41,False,259,0.0
CUS-000832,Google Search,2.52,144.93,False,773,0.0
CUS-000833,Google Search,11.23,68.86,True,356,205.05
CUS-000834,TikTok,6.23,65.09,True,0,65.09
CUS-000835,TikTok,1.79,71.46,True,339,206.04
CUS-000836,Google Search,13.41,79.43,False,127,0.0
CUS-000837,Instagram,3.3,72.49,True,310,197.33
CUS-000838,Instagram,6.12,,False,101,0.0
CUS-000839,TikTok,3.31,22.64,True,4,23.14
CUS-000840,Google Search,8.64,95.42,True,39,116.09
CUS-000841,TikTok,8.73,96.22,True,564,397.71
CUS-000842,Google Search,8.27,5.0,False,36,0.0
CUS-000843,Instagram,8.85,46.18,False,152,0.0
CUS-000844,Google Search,,53.22,True,529,209.63
CUS-000845,TikTok,4.92,90.21,True,293,237.05
CUS-000846,Instagram,9.85,64.8,True,167,124.92
CUS-000847,Google Search,11.25,152.72,True,101,238.41
CUS-000848,Instagram,3.43,17.89,True,353,52.97
CUS-000849,Google Search,7.31,130.74,True,52,168.51
CUS-000850,TikTok,3.58,39.62,True,174,77.92
CUS-000851,Instagram,2.53,11.83,True,75,16.76
CUS-000852,TikTok,1.22,43.04,True,16,46.87
CUS-000853,TikTok,0.67,49.32,False,252,0.0
CUS-000854,Instagram,8.22,65.43,False,281,0.0
CUS-000855,TikTok,1.7,42.27,True,31,49.55
CUS-000856,Google Search,22.62,48.43,True,68,66.73
CUS-000857,Google Search,5.35,104.75,True,34,124.54
CUS-000858,Google Search,16.86,60.11,True,339,173.32
CUS-000859,Google Search,16.95,44.09,True,1224,343.9
CUS-000860,Google Search,9.03,117.14,False,31,0.0
CUS-000861,Instagram,6.56,108.61,False,188,0.0
CUS-000862,Google Search,16.92,112.91,True,78,161.84
CUS-000863,Google Search,10.27,100.54,True,199,211.69
CUS-000864,Instagram,3.88,103.55,False,163,0.0
CUS-000865,Google Search,12.83,57.93,True,284,149.33
CUS-000866,Instagram,11.09,9.23,False,59,0.0
CUS-000867,Instagram,7.01,54.43,False,243,0.0
CUS-000868,Instagram,4.93,29.85,True,9,31.34
CUS-000869,Instagram,9.16,84.58,True,208,182.32
CUS-000870,TikTok,1.05,66.92,True,90,100.38
CUS-000871,Google Search,13.27,83.15,True,23,93.77
CUS-000872,TikTok,1.46,16.26,False,99,0.0
CUS-000873,TikTok,0.55,57.87,True,52,74.59
CUS-000874,TikTok,3.49,59.25,False,111,0.0
CUS-000875,TikTok,0.99,58.44,True,404,189.61
CUS-000876,TikTok,5.03,24.55,False,71,0.0
CUS-000877,TikTok,7.84,40.42,False,136,0.0
CUS-000878,TikTok,0.44,,True,317,
CUS-000879,Google Search,23.07,51.94,True,57,68.39
CUS-000880,Google Search,17.78,52.09,True,224,116.91
CUS-000881,Instagram,9.29,78.97,True,348,231.65
CUS-000882,TikTok,2.2,37.86,True,6,39.12
CUS-000883,Google Search,16.36,63.53,True,335,181.77
CUS-000884,TikTok,2.75,51.51,False,156,0.0
CUS-000885,Instagram,6.26,74.8,True,106,118.85
CUS-000886,Google Search,3.23,78.9,True,236,182.35
CUS-000887,Instagram,6.27,96.41,True,181,193.36
CUS-000888,Google Search,19.34,51.78,True,156,96.66
CUS-000889,Google Search,18.27,35.9,False,329,0.0
CUS-000890,Google Search,16.0,68.66,True,305,185.0
CUS-000891,Google Search,10.73,94.15,False,215,0.0
CUS-000892,Instagram,6.1,98.81,True,260,241.54
CUS-000893,Instagram,6.76,53.2,False,0,0.0
CUS-000894,Instagram,3.42,70.19,True,126,119.32
CUS-000895,Instagram,6.5,88.73,False,44,0.0
CUS-000896,Google Search,5.97,87.65,False,27,0.0
CUS-000897,TikTok,,56.71,False,5,0.0
CUS-000898,Instagram,1.36,95.24,True,272,239.16
CUS-000899,Instagram,6.42,88.78,True,31,104.07
CUS-000900,Google Search,13.87,24.37,True,293,64.04
CUS-000901,Google Search,17.5,164.72,False,200,0.0
CUS-000902,Google Search,3.5,105.99,True,190,217.87
CUS-000903,Google Search,4.91,160.7,True,34,191.05
CUS-000904,Instagram,12.1,35.24,False,289,0.0
CUS-000905,TikTok,0.78,50.73,True,224,113.86
CUS-000906,Instagram,3.16,,False,22,0.0
CUS-000907,Google Search,20.41,5.0,True,285,12.92
CUS-000908,Instagram,11.44,84.48,True,838,477.78
CUS-000909,Instagram,12.68,48.78,True,128,83.47
CUS-000910,TikTok,2.8,80.76,True,47,101.85
CUS-000911,Instagram,1.95,96.87,False,184,0.0
CUS-000912,TikTok,0.8,38.24,True,35,45.68
CUS-000913,Google Search,2.82,84.59,True,878,497.2
CUS-000914,Google Search,17.44,115.21,False,157,0.0
CUS-000915,Instagram,6.39,57.67,True,162,109.57
CUS-000916,TikTok,3.28,21.48,True,625,96.06
CUS-000917,TikTok,5.95,73.18,False,20,0.0
CUS-000918,Instagram,13.63,130.39,True,171,254.26
CUS-000919,Google Search,2.83,94.83,True,174,186.5
CUS-000920,Google Search,5.91,97.04,True,415,320.77
CUS-000921,Google Search,28.23,105.33,True,55,137.51
CUS-000922,Google Search,18.96,54.79,False,230,0.0
CUS-000923,TikTok,0.63,28.12,False,137,0.0
CUS-000924,Instagram,1.95,55.34,True,584,234.89
CUS-000925,TikTok,3.05,5.0,True,143,8.97
CUS-000926,Google Search,16.05,106.12,False,53,0.0
CUS-000927,TikTok,3.95,73.73,False,5,0.0
CUS-000928,Instagram,3.98,73.89,False,258,0.0
CUS-000929,Google Search,9.19,80.14,False,8,0.0
CUS-000930,TikTok,3.32,,True,105,
CUS-000931,TikTok,0.99,56.35,False,157,0.0
CUS-000932,TikTok,4.38,62.11,False,478,0.0
CUS-000933,Google Search,24.77,127.55,True,74,179.99
CUS-000934,Google Search,3.64,58.24,False,38,0.0
CUS-000935,TikTok,4.22,58.18,True,125,98.58
CUS-000936,TikTok,3.39,26.01,True,14,28.03
CUS-000937,Google Search,11.6,109.54,False,354,0.0
CUS-000938,TikTok,2.76,40.89,True,241,95.64
CUS-000939,TikTok,1.98,94.81,False,24,0.0
CUS-000940,Google Search,17.57,128.3,True,386,403.43
CUS-000941,Google Search,23.45,92.07,False,85,0.0
CUS-000942,TikTok,0.47,45.17,False,7,0.0
CUS-000943,Google Search,8.2,134.96,True,15,146.21
CUS-000944,Instagram,6.68,18.5,True,51,23.74
CUS-000945,Google Search,23.68,95.22,True,824,531.12
CUS-000946,TikTok,3.38,30.13,True,191,62.1
CUS-000947,Google Search,5.79,123.33,True,365,373.42
CUS-000948,TikTok,1.33,78.32,True,180,156.64
CUS-000949,Google Search,6.67,77.32,True,435,264.18
CUS-000950,Instagram,10.08,67.59,False,184,0.0
